name,latitude,longitude,isActive
Agent 142,25.46346037097616,86.24722118760715,true
Agent 143,30.00937586681304,83.80999833643185,true
Agent 144,28.478673061465656,75.46360020079455,true
Agent 145,27.899183065637377,94.2639647823259,true
Agent 146,30.98395082862198,72.94255492081663,true
Agent 147,32.957334985701095,72.54329745356044,true
Agent 148,14.918124056944958,88.81848102134873,true
Agent 149,30.956791198388977,87.27489332998691,true
Agent 150,11.727617060578401,83.83264841013471,true
Agent 151,10.681288285299715,71.5475150185586,true
Agent 152,35.862299164165826,86.2513257954121,true
Agent 153,12.50109899805189,93.11799232027519,true
Agent 154,28.014061267331655,92.56743104372657,true
Agent 155,28.436638108672767,69.53828656769058,true
Agent 156,22.10619060619056,90.65114292132888,true
Agent 157,36.95048878231543,84.818568884509,true
Agent 158,20.80093026732305,80.63127955702659,true
Agent 159,10.509227511856038,87.33080445570444,true
Agent 160,36.21325491410093,80.52187954495456,true
Agent 161,17.147605368458258,94.40915756248478,true
Agent 162,26.36364879242935,70.5067672189356,true
Agent 163,15.943121484603607,86.42290240344245,true
Agent 164,23.584442659362658,95.30708297760583,true
Agent 165,19.43949833124339,90.5350116985595,true
Agent 166,36.36337149386123,81.12737512559998,true
Agent 167,22.825144444418054,87.96636741385701,true
Agent 168,33.08050241287452,82.41075945456672,true
Agent 169,36.163760338616044,95.43633452919188,true
Agent 170,27.085732155669834,68.96095577615857,true
Agent 171,10.399644198936084,68.53742944436638,true
Agent 172,19.614040075588225,84.82287740105069,true
Agent 173,34.24246197420485,88.07247352447425,true
Agent 174,20.099079946931298,76.5766661578308,true
Agent 175,33.43059064853832,91.89998575672686,true
Agent 176,11.929173926163228,75.6449933404357,true
Agent 177,11.320195331130593,74.20067022377759,true
Agent 178,16.564631452758135,89.41810319120418,true
Agent 179,35.66060689689351,69.75157355817868,true
Agent 180,17.33670665813363,74.04747710677754,true
Agent 181,25.374926545608503,83.1609680342539,true
Agent 182,9.868995600843801,73.73697434954832,true
Agent 183,28.260312713839888,79.79497424657646,true
Agent 184,16.17973239982461,84.17317555150565,true
Agent 185,36.00995130896264,96.8356320021066,true
Agent 186,22.096917669598362,95.77219230824895,true
Agent 187,30.20632037696732,83.2801662470525,true
Agent 188,9.542835832053855,81.96434762627969,true
Agent 189,35.53954555410191,85.8884122920395,true
Agent 190,33.91705306273669,90.18855597769398,true
Agent 191,19.942502604799373,96.5923815771186,true
Agent 192,22.177821552898514,73.84519806620088,true
Agent 193,36.7261956091713,90.47323285998111,true
Agent 194,26.966715543239925,87.01667768039965,true
Agent 195,8.27929321696888,78.6685333838997,true
Agent 196,10.46093659043347,85.42170701395253,true
Agent 197,17.17604697776875,76.68493449638773,true
Agent 198,16.273321340996564,75.12887200322913,true
Agent 199,12.500272286482836,68.09229372642423,true
Agent 200,24.641089983892,75.64550885071675,true
Agent 201,14.867181164054255,79.16494135058275,true
Agent 202,27.671478344010076,92.33036386223998,true
Agent 203,23.549282601995408,95.65119212108237,true
Agent 204,24.56193770407979,68.44764692032133,true
Agent 205,21.305239904874867,79.91263289323916,true
Agent 206,9.89353388115276,81.72102547368853,true
Agent 207,20.04227804226471,75.548794986037,true
Agent 208,8.4628918283572,82.82506051668412,true
Agent 209,30.41284902065472,92.76919911584027,true
Agent 210,32.22874223625586,77.02885667779927,true
Agent 211,31.203128433191385,93.2338871486921,true
Agent 212,35.73518242155515,74.78862321810695,true
Agent 213,23.538556449155912,72.53127628967651,true
Agent 214,9.356594365980603,69.53974476572346,true
Agent 215,26.642162497548387,73.2981923078244,true
Agent 216,16.336317560221758,82.19865452617395,true
Agent 217,26.152499542096646,84.99099233409797,true
Agent 218,14.586491799572755,88.48217893468862,true
Agent 219,20.745910623104276,72.13049917234939,true
Agent 220,22.29079256666342,90.27639973244486,true
Agent 221,8.469016265240683,82.3507124831043,true
Agent 222,31.20189209676678,72.82002452927748,true
Agent 223,8.64401362206822,71.00936234990107,true
Agent 224,22.84881003989659,76.09191003466282,true
Agent 225,27.40183897047432,75.71077085224131,true
Agent 226,10.770412325269444,77.56685196352211,true
Agent 227,15.51261301327449,69.80881511286877,true
Agent 228,19.361323803642726,95.39314240135785,true
Agent 229,8.44519651464808,90.17184610494971,true
Agent 230,9.844802209925186,68.69563439172728,true
Agent 231,13.320523907243732,93.4327288499414,true
Agent 232,14.537276633479848,71.38978711368318,true
Agent 233,28.731113754677857,83.777176715629,true
Agent 234,25.190383610861243,85.34703328157354,true
Agent 235,22.430732239834686,95.99273466650502,true
Agent 236,33.614680058072224,87.94281920145323,true
Agent 237,24.47184933944241,96.83986119852575,true
Agent 238,20.81496256551467,92.62260113328716,true
Agent 239,22.751442028915456,75.7620564551639,true
Agent 240,12.896101940504593,88.71227021569035,true
Agent 241,20.927378914407406,89.89654870326551,true
Agent 242,9.520155495520616,71.00090161366022,true
Agent 243,10.83338661141339,95.22687930397502,true
Agent 244,26.37821752333148,94.33175683979972,true
Agent 245,24.20450035897589,72.7493022563427,true
Agent 246,17.084220643290617,84.53960844502632,true
Agent 247,30.34564278645219,90.6793038921862,true
Agent 248,18.609895725386437,86.94209977857994,true
Agent 249,35.826359716238414,90.15333478897368,true
Agent 250,10.769742399855028,89.00246193050504,true
Agent 251,28.754025519702424,89.45516625658341,true
Agent 252,28.15331700619114,70.0910295853544,true
Agent 253,28.483921245801547,88.24283209745228,true
Agent 254,10.091675910406725,70.12555732339587,true
Agent 255,27.587605419809734,78.13417043808886,true
Agent 256,19.82500826091271,81.34953663287341,true
Agent 257,34.93808260440909,84.9217326074029,true
Agent 258,35.74947963939913,75.24395486046744,true
Agent 259,17.55868495191107,76.29884766867552,true
Agent 260,21.14896487195365,79.90421218232335,true
Agent 261,31.62746111023714,96.60982916599283,true
Agent 262,33.96842942051656,70.32724052639199,true
Agent 263,32.03710773600109,77.53927336081773,true
Agent 264,25.083437154562098,75.16586872850581,true
Agent 265,21.93755493747434,75.91032447610355,true
Agent 266,36.21925123109392,88.84287205555538,true
Agent 267,36.96469880206926,93.2603828992062,true
Agent 268,31.22979137604711,90.68381963989701,true
Agent 269,14.893020339771418,76.18811289960244,true
Agent 270,35.71189421670888,69.30649468582553,true
Agent 271,22.834259117225905,70.13789278496152,true
Agent 272,34.11680918193302,85.80386041976153,true
Agent 273,17.806555285714076,71.89451283110981,true
Agent 274,32.51052755849892,90.85904930662025,true
Agent 275,18.479138938435163,85.85297369948061,true
Agent 276,19.87462428027233,69.28326759181176,true
Agent 277,27.797494918470214,96.30428677266904,true
Agent 278,36.4097215760691,87.4094349220795,true
Agent 279,33.79791607635296,91.85501164180062,true
Agent 280,31.659297537361272,87.69467435955355,true
Agent 281,29.286050144619935,88.7519496969802,true
Agent 282,15.48030757126966,68.40006923023971,true
Agent 283,17.180559143280156,79.1776152200345,true
Agent 284,23.41552093793362,88.9687691301992,true
Agent 285,32.03886651605055,69.39815080667519,true
Agent 286,31.658879755591098,79.8438703289247,true
Agent 287,20.770676346112214,76.96298597738561,true
Agent 288,8.935196796903186,86.47982286030843,true
Agent 289,30.098142127008774,96.25519375497201,true
Agent 290,13.227946556184012,81.54094543588467,true
Agent 291,32.3204401984871,91.55909282518203,true
Agent 292,28.47328242121953,85.5838679587505,true
Agent 293,12.611464478623644,92.54465831978177,true
Agent 294,32.11040796838507,92.7487789684044,true
Agent 295,13.550764806188312,90.35123341245146,true
Agent 296,25.083856495693574,83.33986677150993,true
Agent 297,29.12600820875335,85.03173177305952,true
Agent 298,33.28188711778358,86.24877659383063,true
Agent 299,35.1779673717037,94.82772497801656,true
Agent 300,31.496154683340777,85.89289838753596,true
Agent 301,32.094752216216136,94.31883743379049,true
Agent 302,17.954280155481694,78.88776306255224,true
Agent 303,20.51549886118775,86.56339217667617,true
Agent 304,34.780399421366006,90.77229526732793,true
Agent 305,30.02630593554555,71.86877234938719,true
Agent 306,10.7709654699852,83.23076824083546,true
Agent 307,15.169331463983939,78.66009785920437,true
Agent 308,21.283291610891276,92.47399074608003,true
Agent 309,12.393971658088077,89.09561226538494,true
Agent 310,10.806969282376313,95.35368591109136,true
Agent 311,23.38614517502773,69.4855666178503,true
Agent 312,14.339742354797504,69.97086548018328,true
Agent 313,20.56262817487994,89.03060036261623,true
Agent 314,31.72438081504425,95.65359112822777,true
Agent 315,8.39540974026739,85.692262787333,true
Agent 316,15.576969160264717,85.21592656290434,true
Agent 317,29.782489826132334,89.08441018165338,true
Agent 318,27.361886936003827,87.60826164610883,true
Agent 319,8.79145802419481,71.52499979724112,true
Agent 320,14.480750646608495,96.79755693454773,true
Agent 321,11.736600790135622,74.34800876868862,true
Agent 322,26.757463032369145,72.37474062262226,true
Agent 323,29.06273194216594,93.40207402958956,true
Agent 324,8.276691243712536,81.24140752196267,true
Agent 325,25.662022102129463,92.6304586127975,true
Agent 326,20.86560890522756,82.37995961295086,true
Agent 327,23.114651517814323,83.94060736885014,true
Agent 328,18.47011956097444,78.569818739705,true
Agent 329,15.459820790337808,69.80025532269117,true
Agent 330,22.698410935606002,78.1928816383034,true
Agent 331,13.459337983904755,70.0583200493926,true
Agent 332,21.645762830323285,75.98222172287726,true
Agent 333,9.477192614259211,88.98152785867245,true
Agent 334,18.979510081803248,80.84762336139096,true
Agent 335,21.4812914504437,87.45297663721367,true
Agent 336,34.09495969666091,84.4190394930279,true
Agent 337,27.657556394142233,85.06289034770477,true
Agent 338,23.219646863902934,91.19859110441685,true
Agent 339,28.604683272409936,89.75852417736282,true
Agent 340,11.06685418619332,93.25836201632042,true
Agent 341,27.20213094718837,82.50753975248514,true
Agent 342,25.322011602515552,68.9975687070366,true
Agent 343,26.0685773817546,83.7151049846065,true
Agent 344,34.153901770554526,83.53762864964737,true
Agent 345,10.32321798404132,69.12592110703456,true
Agent 346,15.048079966998134,91.02409251413863,true
Agent 347,14.805537674609221,84.9726010816611,true
Agent 348,12.83542548287089,96.59675450268537,true
Agent 349,8.492821913762581,72.99664009071512,true
Agent 350,17.976682034094495,75.8876329214893,true
Agent 351,33.7309778737473,77.87209360267363,true
Agent 352,25.231884002303282,87.28933542940361,true
Agent 353,32.733032260918925,92.23932037302501,true
Agent 354,35.13323049468256,94.61991079090026,true
Agent 355,36.3318971312227,68.25444056211089,true
Agent 356,26.530809329341796,96.48041406653456,true
Agent 357,8.955739036514213,96.81772273972331,true
Agent 358,35.81697707161695,92.65425918360265,true
Agent 359,34.32370546504489,79.00250126841901,true
Agent 360,25.99759348345453,91.43457526735484,true
Agent 361,25.264970266174757,89.66033023034407,true
Agent 362,20.973435369235908,80.70045620051647,true
Agent 363,30.80698443508623,71.20801743293559,true
Agent 364,15.223387193174307,75.62308823718396,true
Agent 365,31.054078189812802,70.70457816388053,true
Agent 366,21.43186120382411,84.87324343185003,true
Agent 367,26.638315687273064,81.49001317597067,true
Agent 368,36.12754690216185,73.90380242036338,true
Agent 369,33.07645463125098,71.77992089628754,true
Agent 370,22.39156733085749,92.62807432650044,true
Agent 371,10.437153384318988,84.70057115811721,true
Agent 372,11.239300310383342,71.38218433381785,true
Agent 373,28.80314918988604,90.66630794385482,true
Agent 374,25.245656041027434,68.50430805151849,true
Agent 375,29.32367118313035,81.59475168993181,true
Agent 376,9.043335941755444,81.54207036055458,true
Agent 377,26.548566584217674,76.36007748796922,true
Agent 378,16.337845154899597,88.86141465828295,true
Agent 379,13.589976650655474,95.85536946239782,true
Agent 380,21.048589920184703,87.37141933348485,true
Agent 381,14.62276966961518,92.06398687701781,true
Agent 382,8.425108664585252,85.3978929354325,true
Agent 383,21.84519951615417,73.54819821604596,true
Agent 384,19.298719728118975,80.12579612468473,true
Agent 385,34.67362353807922,88.57177270713572,true
Agent 386,12.177033405502243,84.66822555917022,true
Agent 387,13.971484169102983,90.36955657082365,true
Agent 388,9.654764285621868,78.94677798750378,true
Agent 389,31.50628332142401,81.12972784154346,true
Agent 390,33.7059327018807,96.71668425625157,true
Agent 391,27.657013079185965,74.24935957924677,true
Agent 392,8.29537060777752,92.42564685612629,true
Agent 393,22.037311651359232,85.77348929663475,true
Agent 394,34.93958678459781,79.81384013608412,true
Agent 395,19.071419937069255,69.12528991853578,true
Agent 396,23.01078174464041,89.83697054358414,true
Agent 397,23.032996279878287,89.8771147865987,true
Agent 398,35.25626355711926,82.3260309763788,true
Agent 399,22.714179086157344,82.28504779576838,true
Agent 400,8.036029572991335,75.37091877181739,true
Agent 401,19.685745519491764,71.19089312302516,true
Agent 402,31.23979194560776,96.97898510796813,true
Agent 403,11.412300954780921,89.69708391192061,true
Agent 404,10.03069877525472,82.93090011744367,true
Agent 405,21.78468020973045,94.36766315824332,true
Agent 406,30.998933224946523,88.82227322699646,true
Agent 407,22.658278433860463,95.98792135067248,true
Agent 408,18.540629377923874,74.58089999168561,true
Agent 409,10.882886447916896,72.56025150564801,true
Agent 410,28.142336560752273,71.49545852307162,true
Agent 411,36.13213847699184,81.53458768551491,true
Agent 412,35.18110572968911,83.56859767762518,true
Agent 413,31.520924111804266,92.40015333893379,true
Agent 414,26.776501108779648,77.52615921306716,true
Agent 415,32.80184613328629,85.5578127237428,true
Agent 416,12.99289813607712,70.55724479923394,true
Agent 417,23.919755175208998,92.65138788817121,true
Agent 418,31.305531179486074,79.55461989598638,true
Agent 419,19.479488638755235,79.46506434806787,true
Agent 420,12.971159211198621,77.3691320676693,true
Agent 421,15.77430689562518,90.7388216526222,true
Agent 422,36.95381857037728,96.47118868390166,true
Agent 423,33.975907391476454,92.29390450773808,true
Agent 424,19.047197743927278,94.03663925005647,true
Agent 425,18.51079374994935,74.88031663162144,true
Agent 426,16.461817484594196,88.62679037597216,true
Agent 427,34.53063292003242,69.0132716430583,true
Agent 428,11.014778749427903,71.71105751295597,true
Agent 429,25.59186330412446,81.50347485448182,true
Agent 430,16.042144813220816,68.48719514144501,true
Agent 431,27.162272862032452,89.50182230702855,true
Agent 432,16.447512829331316,80.0343165195631,true
Agent 433,9.111375771737203,85.74723564724383,true
Agent 434,26.084988023975352,71.80872641988846,true
Agent 435,11.50053384571811,69.45076332787927,true
Agent 436,14.924856344249987,88.3533111520616,true
Agent 437,35.32210272186536,71.7140312359449,true
Agent 438,13.4754685836687,82.19664710033372,true
Agent 439,11.661967919453026,94.86296307481629,true
Agent 440,18.786259003885057,84.07179203575159,true
Agent 441,28.347336890778816,69.68710237812189,true
Agent 442,21.540382503867622,88.65140145657475,true
Agent 443,22.188617391341992,69.0148357390877,true
Agent 444,13.992149638993624,81.46381705669553,true
Agent 445,10.739417577161952,72.91853259648903,true
Agent 446,20.09402956270053,93.91906544396524,true
Agent 447,21.908975807287728,73.6308666351708,true
Agent 448,8.411737949242701,91.16356454153556,true
Agent 449,32.31325827664827,84.3450432655875,true
Agent 450,26.838652783446072,72.25066759697349,true
Agent 451,8.104367238903677,96.26320468536875,true
Agent 452,8.523140986587627,85.89385818056118,true
Agent 453,32.216830931436576,76.2753011156103,true
Agent 454,21.87384142087672,89.73301040359809,true
Agent 455,11.799142580754765,85.47480827111187,true
Agent 456,18.486860657649245,69.35017850981136,true
Agent 457,35.99688853813313,90.87967765666498,true
Agent 458,16.26921825200524,93.47470320348299,true
Agent 459,25.855166084856396,77.15558221032784,true
Agent 460,19.87223193034427,80.68041419526674,true
Agent 461,9.597636347335207,73.51685812558682,true
Agent 462,33.83668420050253,84.78038410033815,true
Agent 463,8.853250982270165,75.8374921409804,true
Agent 464,20.41328589286767,69.26949859000848,true
Agent 465,14.50764749706295,90.77695351502955,true
Agent 466,26.797349297000626,90.06178852782438,true
Agent 467,8.84859084027808,78.84186261284333,true
Agent 468,32.53109997871685,83.95891455915545,true
Agent 469,13.497263721489869,73.85843471189187,true
Agent 470,22.359015496596548,71.54411605799596,true
Agent 471,19.440625026081236,73.75632575934259,true
Agent 472,17.217843513874673,94.4900623168841,true
Agent 473,18.783432275069934,94.15241302113066,true
Agent 474,14.180229096820192,95.42865871216196,true
Agent 475,10.262478517716227,87.34056538821353,true
Agent 476,27.867733181380913,93.68553784042294,true
Agent 477,11.864272196356206,94.91116668203824,true
Agent 478,24.257246524965083,74.91554710412531,true
Agent 479,18.930004822806605,94.32905680136864,true
Agent 480,32.64481618948528,72.60422561915013,true
Agent 481,8.05579344504539,79.98567776363953,true
Agent 482,11.01687539046769,89.01391315313089,true
Agent 483,18.347789901221994,70.42614007706675,true
Agent 484,24.152194836641176,83.25268391677758,true
Agent 485,20.83694383501161,75.80114916507586,true
Agent 486,12.625846186271776,79.27758285503377,true
Agent 487,13.635373940769853,95.16766590000609,true
Agent 488,29.95888001817945,82.69023798680901,true
Agent 489,35.692998575236246,92.99919464545175,true
Agent 490,16.309275036505184,87.47699499538618,true
Agent 491,12.466861297158383,95.87679289414712,true
Agent 492,15.197998531813408,72.97346754730721,true
Agent 493,13.776628657563249,86.74340311825047,true
Agent 494,31.43254651049459,85.78810846115414,true
Agent 495,8.956234944110594,96.037198803514,true
Agent 496,21.01090037720598,77.2760425921844,true
Agent 497,16.07607846007413,82.80418607816453,true
Agent 498,30.251738330539983,91.15012534892028,true
Agent 499,21.123379354072057,69.2606608228593,true
Agent 500,19.61811822067396,71.59419905230341,true
Agent 501,35.35176103559941,80.8680406872857,true
Agent 502,13.763089202676571,74.51811240985538,true
Agent 503,11.764313555593354,89.06620767944327,true
Agent 504,23.991836366812564,92.66324793037897,true
Agent 505,34.40642958515823,90.14503224136449,true
Agent 506,25.89763102506611,75.77276801579038,true
Agent 507,34.02052210447337,74.67547519738737,true
Agent 508,10.187183394100442,86.41258511127148,true
Agent 509,15.828021852793896,68.56837292537202,true
Agent 510,28.6292629086338,71.22446285140488,true
Agent 511,36.05752117894308,84.6991782989764,true
Agent 512,16.157913454904183,91.01337931713518,true
Agent 513,33.62552821595308,90.04578658146902,true
Agent 514,14.901634955794044,68.92357324432444,true
Agent 515,35.27043429053907,68.41240757248646,true
Agent 516,10.796758496250074,79.78134143781568,true
Agent 517,18.330145708102126,72.87683626955408,true
Agent 518,24.21112488553351,88.27926619213521,true
Agent 519,11.0030875651603,71.10240414925441,true
Agent 520,10.987312810817523,68.96361328397391,true
Agent 521,29.739306166492995,91.77268774965304,true
Agent 522,19.743709812879736,78.50747520758303,true
Agent 523,33.11236264008623,84.82630377779762,true
Agent 524,21.35318373262896,82.676533100325,true
Agent 525,31.455511418161,91.22488783587126,true
Agent 526,22.34448541675443,70.72886078957455,true
Agent 527,27.600846986083443,72.57977819122176,true
Agent 528,22.214563500989705,73.93193829311234,true
Agent 529,18.74536367859886,78.42154724650179,true
Agent 530,17.24611301401294,91.31936009238063,true
Agent 531,20.99490238050079,96.49884340953672,true
Agent 532,35.87807552978041,71.68266452574233,true
Agent 533,34.42437007821812,71.58008519202708,true
Agent 534,14.837200992163186,73.29056090395848,true
Agent 535,11.583262980599956,91.94143934659505,true
Agent 536,23.51271137084005,71.30817782868299,true
Agent 537,10.786012651174893,86.79679717472611,true
Agent 538,25.676283215845228,72.01303219877357,true
Agent 539,14.886269678760929,80.45517610922707,true
Agent 540,28.052353787572912,94.93216152025798,true
Agent 541,8.839567828469496,69.65715621481779,true
Agent 542,18.48997350507631,87.93848140569811,true
Agent 543,28.87348885672781,85.71596500646521,true
Agent 544,35.06477677491603,78.98457206429465,true
Agent 545,11.6996370305313,84.55128953688927,true
Agent 546,21.05551456518937,82.43878435309442,true
Agent 547,28.9250488880766,94.42796173954042,true
Agent 548,20.57601727643038,88.31557965460848,true
Agent 549,20.41774727597854,80.64135397591441,true
Agent 550,9.43792672962055,86.44307028845435,true
Agent 551,17.841415663262968,71.0877919344358,true
Agent 552,33.325195975264705,92.52574017124732,true
Agent 553,35.422241779216876,90.13902372201909,true
Agent 554,28.982833199226242,95.54487986211694,true
Agent 555,20.999155574056786,91.29453666690469,true
Agent 556,15.79259044028168,72.92949968051269,true
Agent 557,27.75339983380419,85.81226346711252,true
Agent 558,34.60110791446277,71.82051572566692,true
Agent 559,20.45641656009174,95.58518908301056,true
Agent 560,25.07822370368052,71.67103181296571,true
Agent 561,14.946747762687334,79.22283128398087,true
Agent 562,9.442484068899878,87.91007420989985,true
Agent 563,32.94533639199386,71.57946840323329,true
Agent 564,21.277033052987214,85.42054242756586,true
Agent 565,19.83438003201415,72.94518169230138,true
Agent 566,10.848747409130121,85.44387667501547,true
Agent 567,8.585594793979936,81.80111502920056,true
Agent 568,17.36962667031925,92.60038118930636,true
Agent 569,21.97347083983224,85.70600402962208,true
Agent 570,27.83008637044155,86.23103031279803,true
Agent 571,18.62281826798074,82.61654294342048,true
Agent 572,14.85324555149121,70.62538722700987,true
Agent 573,12.526911548622696,76.55528390116655,true
Agent 574,29.76687628297624,75.45387994432154,true
Agent 575,15.538622991486704,76.85489019986541,true
Agent 576,14.807091297657205,87.27941173012174,true
